is_first_time_recipient,amount_ratio,hour,is_night,velocity_24h,recipient_flagged_count,is_scam
0,0.5328945422592481,16,0,4,0,0
1,0.5719784682073296,11,0,2,0,0
1,5.295240974803268,3,1,2,1,1
0,1.491885369715896,23,1,4,0,0
0,1.189275238153773,7,0,1,0,0
1,5.721791273461065,5,1,3,2,1
0,2.357826263596143,23,1,1,0,0
0,0.9410452494322634,3,1,0,0,1
0,0.6412779399472702,3,1,0,0,0
0,0.8651673912183128,14,0,0,0,0
0,1.8142911131299229,13,0,0,0,0
0,1.2867295404728656,6,0,0,0,0
1,0.9131772921505907,4,1,3,0,0
0,1.787571069864664,10,0,2,1,1
1,3.0047084633686225,5,1,3,1,1
0,0.8249630687902606,4,1,0,0,0
0,0.4101890866266026,15,0,0,0,0
0,1.0808330886804882,10,0,1,0,0
0,1.209263684921887,15,0,1,0,0
0,1.7221182938202353,6,0,3,0,0
0,1.1616993153867898,16,0,2,0,0
0,0.3324956889649336,10,0,1,0,0
0,0.8690972728725018,16,0,0,0,0
0,1.472476372323997,9,0,0,0,0
0,0.8354115182282543,18,0,1,0,0
1,9.135289601025754,12,0,3,0,1
0,1.5427875954813084,15,0,0,0,0
1,2.547275239184477,15,0,2,0,0
1,2.405174451001243,6,0,2,2,1
0,1.4152720406253188,3,1,3,4,1
0,3.865568409731313,1,1,1,3,1
1,4.201859234216802,7,0,4,2,1
0,1.4128953652319343,20,0,0,0,0
0,1.323229705001635,13,0,1,0,0
0,0.5227146763380479,21,0,0,0,0
0,1.33421101489604,19,0,2,0,0
1,5.702846752673005,2,1,0,0,1
1,0.7872838825924587,12,0,2,0,0
0,1.294388053840046,4,1,1,0,0
1,5.472611587006062,6,0,3,1,1
0,1.8242866944742233,6,0,1,0,0
0,1.0284016626955688,22,0,1,0,0
0,0.4084950387797066,15,0,1,0,0
0,1.9524755231011328,10,0,0,0,1
0,0.689437323555766,22,0,0,0,0
0,0.7809154129571225,16,0,0,0,0
1,3.399474283189222,6,0,6,0,1
1,2.4301084290579156,6,0,1,0,1
0,1.1309863647786915,23,1,1,0,0
1,4.43555650401031,15,0,5,0,1
0,0.39369192220719573,17,0,1,0,0
0,0.771793164395963,20,0,0,0,0
0,1.2803200165833637,14,0,1,0,0
0,2.588019418513631,0,1,3,3,1
1,1.2011499646330728,1,1,0,0,0
0,0.7566424638803253,3,1,0,0,0
0,0.741842121908014,11,0,1,0,0
1,4.677814227894304,0,1,5,0,1
0,0.7691523171471165,16,0,0,0,0
1,2.9429520078278393,2,1,4,0,1
0,0.5777183358658688,17,0,3,0,0
1,2.9427280532112436,7,0,4,0,1
1,8.982369453198087,9,0,2,0,1
1,1.689574011872454,10,0,1,0,0
0,2.011597111290353,21,0,4,0,0
0,0.9617600853505021,12,0,5,0,0
0,0.7825000821793221,14,0,2,0,0
1,1.3927762748858332,23,1,0,0,0
0,0.9765215248024947,20,0,1,0,0
0,1.6274543319235584,6,0,2,0,0
1,0.41275616699390294,9,0,2,0,0
1,0.7685471625594774,14,0,0,0,0
1,1.7080270118821788,2,1,5,0,1
0,5.052183541211159,0,1,2,0,1
0,0.5571961199871243,18,0,1,0,0
1,1.097471130916779,18,0,2,0,0
1,9.143682870197354,5,1,1,0,1
0,0.2895641959304997,13,0,0,0,0
1,0.7087686865379411,19,0,2,0,0
0,0.9170699901475893,7,0,0,0,0
0,1.832465993882599,14,0,2,0,0
1,2.320488806911474,14,0,0,0,0
0,0.6560184738972266,7,0,1,0,0
0,0.5992596611104571,11,0,1,0,0
0,1.2240189812474018,11,0,0,0,0
0,0.9260356444214934,14,0,0,0,0
1,0.7325160139128817,10,0,1,0,1
0,2.0516196209500968,11,0,0,0,0
1,0.42637648002462386,16,0,0,0,0
0,0.7092832208679646,5,1,0,0,0
0,1.7192108721821522,7,0,1,0,0
0,0.40489853363382633,9,0,1,0,0
1,2.2255887348444054,5,1,1,0,1
0,0.6324731559041599,7,0,2,0,0
0,0.8588050081490363,13,0,2,0,0
0,6.426776641988081,5,1,6,3,1
0,1.6460794059355655,17,0,4,0,0
1,9.36689052861728,0,1,1,0,1
0,1.2303198527774373,19,0,2,0,0
0,1.2720430517105072,15,0,0,0,0
0,2.101346169538376,19,0,2,0,0
0,0.9035074061211988,17,0,1,0,0
1,0.7544316319844288,23,1,1,0,0
0,2.4149544094819095,21,0,1,0,0
1,6.383559440763704,2,1,4,2,0
0,1.0519101299673077,4,1,0,0,0
1,3.654222050570713,8,0,10,1,1
1,0.8877306784838598,13,0,0,0,0
0,2.7948558244060555,10,0,2,0,0
0,1.9721729205715373,2,1,2,2,1
0,4.481881662947544,0,1,1,3,1
1,0.830811536183791,16,0,1,0,0
0,0.8857574837075733,8,0,3,0,0
0,0.8714973562244788,23,1,1,0,0
0,0.5375673690717716,6,0,0,0,0
0,1.2246070850558448,20,0,2,0,0
0,1.2847224673586908,23,1,0,0,0
0,0.720760899125984,18,0,1,0,0
1,0.7559740076759364,11,0,0,0,0
1,3.6722523876162727,0,1,1,4,1
0,1.1506688516957269,11,0,2,0,0
0,1.420026337778376,15,0,3,0,0
1,3.650670431051007,20,0,7,3,1
1,11.036946209187766,8,0,2,3,1
1,2.365551000516718,7,0,2,0,1
0,0.5704603604048138,11,0,3,0,0
1,1.0139608953624544,11,0,0,0,0
0,2.98300709261654,14,0,1,0,0
1,0.7190826713746046,14,0,2,0,0
0,1.9196925947693289,23,1,2,0,0
1,3.921802469849156,15,0,3,0,1
1,19.11162865220433,4,1,3,0,1
0,6.045852354836666,2,1,2,3,1
1,3.299773736114893,0,1,4,0,1
0,0.536307635921838,5,1,3,0,0
1,12.95523944910353,4,1,2,0,1
0,0.3626798791508767,12,0,2,0,0
0,1.5266298950449422,13,0,0,0,0
1,3.518884264142354,3,1,2,4,1
0,0.6103101177088562,9,0,3,0,0
1,0.9471279471810483,13,0,0,0,0
0,2.0251798125520777,20,0,1,0,0
1,0.7765460155909157,13,0,1,0,0
0,1.7907844566199245,14,0,1,0,0
0,1.1054854605243034,17,0,1,0,0
0,0.7812918650872938,23,1,0,0,0
0,0.29907708617791723,5,1,0,0,0
1,2.5342666149269517,3,1,4,1,1
0,1.5370761876607235,5,1,2,0,0
0,0.8258384412394756,23,1,1,0,0
0,1.3198817177234923,15,0,0,0,0
0,1.0210231107655106,14,0,0,0,0
0,0.44934424808645673,10,0,0,0,0
0,0.44269631059762166,17,0,1,0,0
0,5.326565939738288,1,1,3,0,1
0,1.0758580491798644,11,0,0,0,0
0,1.2127023821134038,8,0,1,0,0
1,1.1289052926910004,9,0,1,0,0
1,2.117532629369768,0,1,2,0,0
0,0.892772612892499,16,0,0,0,0
0,9.231863132331524,0,1,3,0,1
0,1.7180857341984803,14,0,1,0,1
0,0.9653475293614067,15,0,4,0,0
1,0.8389846494628417,9,0,2,0,0
0,2.0146408275519745,12,0,1,0,0
1,4.356657633350602,6,0,3,0,1
1,5.191003619887919,9,0,2,0,0
0,0.9732563876163459,15,0,1,0,0
1,0.7024452961482407,20,0,0,0,0
0,1.1156859566819108,8,0,1,0,0
1,1.2422845661238076,15,0,1,0,0
1,1.026388906008503,7,0,0,0,0
0,1.315887926705748,7,0,2,0,0
0,0.9902285724424056,12,0,1,0,0
0,0.35267755638364245,8,0,2,0,0
1,2.8643041601689365,16,0,2,0,1
1,1.070672824440946,7,0,1,0,0
0,1.617824380383448,22,0,1,0,0
1,2.03280576314265,4,1,2,1,1
0,1.5396811805133186,14,0,0,0,0
1,3.02206333056524,19,0,1,0,0
1,1.3206035644193297,12,0,1,0,0
1,0.7883948395523199,2,1,0,0,0
0,9.235411927328213,2,1,5,1,1
0,0.8112390288556403,9,0,0,0,0
0,1.5320214601360715,10,0,0,0,0
0,1.5137297640291625,5,1,0,0,0
1,1.7138120889711794,23,1,1,0,0
1,2.5201709081458166,6,0,5,0,0
0,0.264217495458142,17,0,2,0,0
0,1.0708605124538655,16,0,1,0,0
0,1.0985452381506935,10,0,1,0,0
0,0.9713810184474572,17,0,1,0,1
0,1.2287357448429492,19,0,1,0,0
0,1.596751608233393,23,1,2,0,0
0,0.2695970179687072,13,0,2,0,0
0,0.6128169493393631,14,0,1,0,0
0,1.5143225209099977,23,1,1,0,0
0,1.1403949075747728,7,0,1,0,0
1,0.8360832081208188,10,0,2,0,0
0,1.5302489765393854,6,0,1,0,0
0,1.7394561446565613,9,0,1,0,0
1,2.0204840359796137,20,0,0,0,0
1,0.7314284537679012,22,0,1,0,0
1,2.972276298000341,6,0,1,3,1
0,0.5433846271973173,16,0,2,0,0
1,5.6083348594995845,9,0,3,3,1
0,0.8853572696984398,12,0,3,0,0
0,1.7798241524438334,0,1,1,0,1
0,0.8392827020514934,19,0,1,0,0
0,0.8245714105820068,13,0,1,0,0
0,3.1931053797332014,20,0,2,3,1
0,1.2516746164675685,8,0,1,2,1
0,0.8206799520578424,17,0,1,0,0
0,1.47738937538833,6,0,2,0,0
0,2.8656466125050635,8,0,0,0,0
0,0.4616723687603279,11,0,2,0,0
0,0.5695787248606172,14,0,0,0,0
0,0.6628859397130188,12,0,3,0,0
0,0.41991411379395654,17,0,3,0,0
1,11.082817333349213,20,0,2,2,1
0,0.9464772018863479,22,0,0,0,0
1,0.7878543734127453,23,1,3,0,0
1,9.023256756383729,3,1,1,1,1
0,0.7468878952511392,7,0,1,0,0
1,1.0431814270502426,12,0,2,0,0
0,0.8314979109958768,21,0,3,0,0
1,1.4006822518135278,13,0,4,0,1
1,4.105442866674251,7,0,1,0,1
0,1.4389203495970089,13,0,0,0,0
1,1.050360596084757,5,1,0,0,0
0,0.4031109218598623,11,0,0,0,0
1,2.1419431250003487,8,0,2,1,1
0,5.610927249171583,0,1,2,1,1
1,6.13672121635345,0,1,2,0,1
1,4.70113652006054,12,0,1,0,1
0,1.711202011422236,9,0,0,0,0
0,1.3980951856287847,18,0,4,0,0
0,0.4200052612393957,12,0,1,0,0
1,4.809379748687237,0,1,3,1,1
0,1.163064884453285,23,1,2,0,0
0,0.5642245950803001,17,0,0,0,0
0,0.9411469572822383,11,0,0,0,0
0,0.8361568569037002,10,0,0,0,0
0,1.8854982880850664,15,0,0,3,1
0,1.508833793913446,16,0,2,0,0
1,2.9560639628679333,7,0,4,1,1
0,2.4796317269854264,0,1,6,0,1
0,0.9551940193400958,12,0,2,0,0
0,0.5566162829860204,19,0,0,0,0
0,0.8603957543638232,20,0,0,0,0
0,3.9074379900538148,15,0,2,1,1
1,4.9926935813777105,13,0,3,2,1
0,0.7066479064474492,21,0,0,0,0
1,16.84685691088609,8,0,3,0,1
0,0.46169760571268975,16,0,0,0,0
0,3.8937651105644546,3,1,4,0,0
1,1.2100189237714325,15,0,0,0,0
0,0.8387194770605954,17,0,3,0,0
0,12.97697178821077,8,0,4,3,1
0,1.0807979904291882,9,0,0,0,0
0,0.9099420608150949,8,0,0,0,0
0,1.1294146144669364,22,0,2,0,0
0,0.6273173725287126,12,0,1,0,0
0,0.7853865377228691,6,0,0,0,1
1,0.669618145251172,0,1,0,0,0
0,1.0658021971905218,12,0,0,0,0
0,0.42523808021620707,12,0,0,0,0
0,0.706623878199641,20,0,0,0,0
0,0.9174334496488893,13,0,0,0,0
0,1.0345776885104117,10,0,3,0,0
0,0.7582843251662654,12,0,1,0,0
1,0.7810581666352675,15,0,3,0,0
0,0.9468897850986555,9,0,0,0,0
0,1.1368761157869096,21,0,0,0,0
0,1.298798794989827,12,0,1,0,0
0,0.554797658185281,9,0,2,0,0
1,0.576439498485917,8,0,1,0,0
0,1.5893465581953619,14,0,3,0,0
0,1.2891483279727765,7,0,1,0,0
0,1.14587938307103,14,0,2,0,0
0,1.8841221939177912,9,0,2,0,0
0,1.1116825748326866,14,0,1,0,0
0,0.412247542291822,18,0,0,0,0
1,0.9808090320218669,9,0,1,0,1
1,4.858902082966081,6,0,2,0,1
0,0.6557081556632176,16,0,0,0,0
1,1.2391201965982852,14,0,1,0,0
0,0.6156511690696999,19,0,2,0,0
1,0.8787979881985234,16,0,1,0,0
0,0.41642484144849345,12,0,1,0,0
0,0.608703858905623,21,0,1,0,0
1,0.8982018718759609,19,0,1,0,0
1,4.685217665110398,2,1,1,1,1
0,0.717159209141656,16,0,0,0,0
0,0.6004165311390136,1,1,0,0,0
0,0.5249643019754683,23,1,1,0,0
0,0.6821211050958095,8,0,0,0,0
0,0.7825528609797556,14,0,3,0,0
1,3.265721967814793,0,1,0,1,1
0,0.5544638290095089,15,0,2,0,0
1,0.645894120475616,4,1,1,0,0
0,0.8515858556323652,17,0,2,0,1
0,0.801774493245283,13,0,1,0,0
0,1.3355334725096404,7,0,2,0,1
1,0.5959854308963666,13,0,0,0,0
0,1.8207707824184893,11,0,0,0,0
1,0.7705367599840713,19,0,2,0,0
0,0.9344810702024996,23,1,0,0,0
0,1.1305288188040101,23,1,1,0,0
0,0.7391038292279453,6,0,0,0,0
1,7.516763382489177,2,1,1,0,1
1,2.5279439679724454,15,0,0,3,1
0,0.7883015697117939,22,0,0,0,0
1,1.158156649114653,18,0,1,0,0
0,0.3644573648055205,4,1,0,0,0
1,0.9573269141797592,14,0,0,0,0
0,1.7213665004758953,10,0,1,0,0
0,0.8854456087006026,10,0,0,0,0
0,1.0223147800622157,23,1,0,0,0
0,6.89176376065675,1,1,3,0,1
1,6.0697074537493485,0,1,2,2,1
1,1.7921062087912285,8,0,0,0,0
0,7.665300958588809,1,1,2,1,1
1,4.673245658796575,7,0,6,2,1
1,1.6795310172222293,4,1,2,4,0
0,0.7424834786290879,17,0,3,0,0
0,5.0103195064982025,14,0,1,0,0
0,0.5126278970283646,6,0,1,0,0
1,0.8976059241730119,16,0,1,0,0
0,1.3340735353376614,16,0,1,0,0
1,2.7709786918976813,0,1,2,0,1
0,1.7950127967679599,18,0,3,0,0
1,0.60394749056838,13,0,1,0,0
1,2.323379596723587,13,0,4,4,1
1,0.7968705125835396,16,0,1,0,0
1,2.3595212638808793,9,0,1,5,1
0,2.0870383143356555,12,0,1,0,1
0,1.1481329366447397,16,0,0,0,0
0,1.5050946748983065,3,1,0,0,1
0,0.4435067558511405,23,1,0,0,0
0,9.030024206238995,11,0,3,0,1
0,0.6179700796248674,13,0,2,0,0
0,0.48243977288091217,20,0,2,0,0
1,1.9465145499385919,14,0,2,0,0
0,0.48811197157307334,12,0,3,0,0
1,5.712069023350955,3,1,3,0,0
0,2.196228527048399,17,0,1,0,1
0,1.0119633246224569,12,0,1,0,0
0,1.0151483932529939,13,0,0,0,0
0,1.2656276266646478,15,0,2,0,0
0,1.1464599290153639,19,0,1,0,0
1,1.0552623455505648,2,1,2,0,0
1,3.4428140324998586,0,1,6,2,1
0,1.035876692956252,13,0,0,0,0
0,0.47368970146788364,17,0,2,0,0
0,0.4352807790593914,13,0,1,0,0
0,1.1015895073824105,11,0,1,0,0
1,0.8409541607921855,14,0,2,0,0
0,0.8651756779972908,6,0,2,0,0
0,0.8665693492184956,7,0,1,0,0
1,2.970271918611887,3,1,3,4,1
1,0.8207812604606226,21,0,1,0,0
0,0.7913520074065652,5,1,1,0,0
0,1.216655662863861,13,0,1,0,0
0,0.4997507463294073,14,0,1,0,0
0,1.2577014941730227,14,0,1,0,0
0,1.1805704415745106,20,0,1,0,0
0,1.1493530661803935,21,0,0,0,0
1,2.6630590467305795,6,0,3,2,1
1,0.8642554798842622,12,0,0,0,0
0,2.9020174029597037,4,1,3,0,1
0,1.4436435258450144,22,0,2,0,0
1,2.6843753207015233,5,1,1,0,1
1,1.1169404907110565,6,0,1,0,0
0,0.6802061217609326,21,0,0,0,0
0,1.4844455807137356,17,0,0,0,0
0,0.6739614607261432,14,0,3,0,0
0,0.9958249260967286,18,0,0,0,0
0,5.461008331181375,11,0,1,0,1
0,0.6525770761478817,20,0,1,0,0
1,6.204340380454891,0,1,4,0,1
0,1.2260511132467269,16,0,1,0,1
1,3.609920148680409,9,0,7,3,1
0,0.41482113409191596,4,1,3,0,1
1,6.670457704869577,0,1,8,3,1
1,5.143666519810171,17,0,1,0,1
0,1.219049908918931,20,0,1,0,1
0,0.8423966376970342,23,1,0,0,0
1,0.9808265413579846,23,1,3,0,0
0,0.9913935281125227,7,0,1,0,0
0,0.9096820271165423,15,0,2,0,0
0,0.904903445480713,17,0,0,0,0
0,1.4137168882908697,10,0,3,4,1
0,1.0127292795316907,11,0,1,0,0
1,3.023784785057161,2,1,2,2,1
0,1.3001051972544098,8,0,2,0,0
1,0.4424938065520264,12,0,1,0,0
0,0.9284975927686779,12,0,1,0,0
0,2.0736460271165886,9,0,3,0,0
1,8.73654982399229,16,0,2,2,1
0,1.1540722490790316,7,0,2,0,0
0,3.154101354687769,10,0,2,0,1
1,6.33244714956089,19,0,4,2,1
1,1.2178887473990094,12,0,1,0,0
1,0.6887102373228615,10,0,0,0,0
0,1.7585439163224659,9,0,0,0,0
0,4.173422897068031,10,0,0,0,0
0,1.848076888096049,6,0,1,0,0
0,0.6683142349744918,12,0,1,0,0
0,0.8174733872991903,16,0,0,0,0
0,0.77921461144047,20,0,0,0,0
0,1.0392322211571026,15,0,1,0,0
1,6.286249219592277,1,1,3,1,1
1,1.277472431494677,17,0,4,0,0
1,0.7981365107883044,6,0,0,0,0
1,3.4351299813346086,2,1,3,0,1
1,11.835090860787346,1,1,3,2,1
0,0.7974379606403675,14,0,0,0,0
0,0.5975340627065305,21,0,2,0,0
0,3.7523754891741956,8,0,2,1,1
1,1.3023737323761226,10,0,0,0,0
1,1.9175452370906438,6,0,4,3,1
0,2.379451837464184,2,1,5,3,1
0,0.9267953160976243,19,0,1,0,0
0,0.8595812905613799,5,1,1,0,0
0,1.6169050165149286,0,1,3,0,0
1,5.962178732445074,6,0,2,5,1
0,0.9898045485155322,5,1,2,0,0
0,1.4929081249603768,14,0,3,0,0
0,1.2357180796299754,12,0,1,0,0
0,0.7991067829279227,16,0,1,0,0
1,1.3543602294184058,5,1,1,0,0
0,0.6549620837562914,17,0,2,0,0
1,6.923472241565079,4,1,5,4,1
0,0.9151074426649545,13,0,2,0,0
0,0.6107980844902479,11,0,0,0,0
0,1.338785079909057,18,0,1,0,0
0,1.1280160212694683,10,0,0,0,0
1,0.7820568776744522,12,0,0,0,0
0,0.45654953721947317,13,0,1,0,0
1,1.083250007284928,3,1,0,0,1
1,3.3829964239324757,0,1,1,0,1
0,0.7368995453765889,18,0,1,0,0
0,0.44771414659686903,23,1,2,0,0
0,0.8767470872078365,1,1,1,0,0
0,0.9402841664681553,23,1,1,0,0
0,0.4015965430746169,16,0,0,0,0
1,1.6958647589675846,19,0,1,0,0
0,0.8512824393715275,10,0,0,0,0
1,2.895863316296501,0,1,3,4,0
0,0.8354875396037165,19,0,4,0,0
0,0.8237358732026203,23,1,3,0,0
1,0.43577206833121374,11,0,0,0,0
0,1.0502213558535718,16,0,4,0,0
0,3.565137548726277,21,0,4,4,1
0,2.0656156960610557,9,0,1,0,0
0,1.8523423383286355,0,1,1,0,0
0,1.1795641110382145,10,0,1,0,0
0,1.776963132537263,19,0,4,0,0
0,0.8887697091008465,11,0,0,0,0
1,0.6911957411997702,14,0,2,0,0
1,1.1616005660345567,0,1,1,0,1
0,0.7747750285370335,17,0,0,0,0
0,1.1651590890993628,9,0,2,0,0
0,1.4559434115588634,15,0,5,0,1
1,3.2825836605606256,14,0,0,0,1
1,0.752495750492064,10,0,0,0,0
1,4.839788899360285,1,1,7,0,1
0,1.3452901172508775,10,0,1,0,0
0,0.920958769138259,17,0,1,0,0
1,0.9110217273756854,17,0,0,0,1
0,1.0074707051117442,8,0,1,0,0
0,0.9808594624146627,9,0,1,0,0
0,1.6215450285338127,18,0,2,0,0
0,0.724565176861254,11,0,0,0,0
0,6.7173433528848,15,0,8,1,1
1,1.1105325272361326,20,0,2,0,0
1,1.7695767329314218,4,1,1,0,0
1,2.5158616103263642,0,1,2,4,1
0,1.1470939790016796,17,0,3,0,0
0,1.3315262683885085,4,1,1,0,0
0,1.1196652923762898,16,0,1,0,1
0,1.2200321831613452,13,0,2,0,1
1,1.4837364244586908,0,1,3,2,1
0,0.6322158089720438,15,0,4,0,0
0,1.6076587040800856,21,0,2,0,0
1,3.707972626859588,2,1,4,1,0
1,1.1520574832400123,20,0,3,0,0
0,2.215838716558878,13,0,2,0,0
0,1.0286090277061744,16,0,1,0,0
0,1.0278602609201817,17,0,1,0,0
0,1.7063337730299164,10,0,0,0,1
0,0.6688046161399012,18,0,0,0,0
0,1.0970730380850167,10,0,0,0,0
1,1.912750282233032,20,0,2,2,1
0,0.832050915317894,23,1,0,0,0
1,0.6783735764315176,14,0,2,0,0
1,2.169171767969175,3,1,3,0,0
0,5.105910950260945,3,1,3,0,1
1,3.4793079113463397,5,1,0,0,1
1,5.565791543923585,11,0,0,2,1
1,1.7705657238561991,11,0,5,1,1
1,1.806156378636078,0,1,1,1,1
1,6.1811189581110675,6,0,5,1,1
1,3.2511259600869002,1,1,3,0,1
0,0.4581739510038302,19,0,2,0,0
1,2.385207417231216,13,0,1,0,1
0,1.0185731236565803,8,0,1,0,0
1,0.9589230963537616,1,1,3,2,1
0,4.114879625563688,11,0,1,0,0
1,1.108065326864984,12,0,1,0,0
1,1.5982284055473628,14,0,1,0,0
0,1.5050132512974397,18,0,0,0,0
0,0.6709418198556143,23,1,1,0,0
1,4.366948020582126,5,1,2,5,1
0,0.5321725334621317,6,0,3,0,0
1,5.167813610181322,17,0,2,0,1
0,0.7650350451004637,20,0,2,0,0
0,1.3967708113066541,18,0,0,0,0
1,3.5684830982093767,0,1,3,1,1
0,1.1717249706705248,5,1,1,0,0
0,0.8810733918872967,13,0,1,0,0
0,2.4260428316002596,15,0,0,0,0
1,0.5860292657831112,16,0,2,0,0
1,6.493582670048512,7,0,3,1,1
0,1.0563990307135265,21,0,0,0,0
1,2.1392684444963597,3,1,3,0,1
0,0.9518029058025667,12,0,1,0,0
0,4.478154469865501,0,1,6,2,1
0,3.327016604590038,3,1,4,2,1
0,1.1265699192361605,8,0,0,0,0
1,3.196467521258071,5,1,2,0,1
0,1.455319694658807,15,0,1,0,0
0,1.1640229175806478,14,0,2,0,0
1,3.2467471233472818,2,1,1,4,1
1,1.6764896886299134,6,0,5,0,1
0,1.0005237301400318,8,0,2,0,0
1,2.522148300028286,0,1,1,5,1
1,6.145062514376492,0,1,2,1,1
1,4.943015950059196,8,0,0,0,1
1,0.9224708178836456,5,1,2,0,0
1,0.8852239410397007,21,0,1,0,0
0,0.47907113961266845,13,0,0,0,0
1,5.585763631862642,14,0,1,0,1
0,1.015495097410536,20,0,3,0,0
0,2.7073178647713454,15,0,2,0,0
0,2.641431363074802,7,0,0,0,0
0,0.6672772624569366,1,1,3,0,0
0,1.0777912943757424,5,1,1,0,0
0,0.7995930218054335,5,1,2,0,1
0,0.4780268451548117,23,1,0,0,0
1,6.076043019531745,1,1,4,0,0
0,1.5082779967215247,23,1,0,0,0
0,0.9559925780931035,13,0,0,0,0
0,5.564076883290711,5,1,2,3,1
0,0.6928011688397955,10,0,0,0,0
1,6.8721649696527285,4,1,3,0,1
0,0.6347326170352525,3,1,0,0,0
1,1.4631743313020602,20,0,3,0,0
1,5.665333169420018,5,1,3,3,1
1,4.4394923227271095,20,0,3,0,1
0,2.858622041977467,2,1,4,1,1
0,0.4968168805619534,8,0,1,0,0
0,0.8499081817587537,9,0,2,0,0
0,0.8985792726417515,13,0,1,0,0
0,1.8586705650149409,11,0,2,0,0
0,0.8284118115288944,12,0,1,0,0
0,0.49716568387993376,11,0,1,0,0
1,2.6014745339216208,3,1,1,4,1
0,1.6902490748413526,12,0,1,0,0
1,1.8187869041713443,17,0,1,0,0
0,2.1744642975941413,13,0,0,0,0
0,0.7731366867952828,19,0,0,0,0
1,6.443899234621625,5,1,1,3,1
1,4.249177065794403,20,0,1,2,1
0,0.4802143930099507,13,0,0,0,0
1,1.200843106386598,17,0,1,0,0
0,2.4608216551726394,13,0,0,0,0
0,0.4430728360559295,16,0,1,0,0
1,4.526658568764418,1,1,3,3,1
1,1.280983794813973,11,0,3,4,1
0,0.76349562583748,15,0,1,0,0
1,0.6900393096924189,9,0,1,0,0
0,0.9658824076318435,5,1,0,0,0
1,2.9522518376479447,0,1,3,2,1
0,0.8849900933595225,2,1,3,0,0
0,1.013898141972117,8,0,1,0,0
0,1.0097105562723523,7,0,1,0,0
0,1.0088070063097645,15,0,1,0,0
0,0.6847802310801883,19,0,1,0,0
0,0.7950600421444388,1,1,1,0,0
1,3.1325433029659275,0,1,3,4,1
1,0.3951924491764389,9,0,2,0,0
1,1.5735901283304878,10,0,0,0,0
0,1.371582530848777,6,0,2,0,0
0,0.7219874364643344,11,0,1,0,0
0,1.3218678527856982,0,1,1,0,0
0,0.7636314081704089,13,0,2,0,0
0,1.4606599884597842,10,0,2,0,0
1,3.1318079300619295,0,1,7,2,1
0,0.8626070760744641,14,0,2,0,0
0,1.319072843047676,14,0,0,0,0
0,0.6813606005704714,4,1,0,0,0
0,0.7707040888568638,22,0,1,0,0
1,3.640473440440256,11,0,1,2,1
0,4.050571831713649,7,0,2,0,1
0,1.5041739726944099,16,0,1,0,0
0,1.7590790888072212,18,0,2,0,0
1,1.6560337234121976,12,0,1,0,0
1,3.490727434280198,10,0,3,0,1
0,4.078231949455495,2,1,5,3,1
1,5.50922597074019,19,0,2,1,1
0,0.5442431259886357,7,0,0,0,0
0,0.44026991140033345,12,0,1,0,0
1,1.9661802986123815,11,0,3,2,1
0,1.1368645869966876,15,0,1,0,0
1,2.0212010435177468,0,1,4,4,1
0,2.6524181712057797,14,0,1,0,0
0,1.0435458504611745,23,1,1,0,0
0,0.5348207649229583,21,0,1,0,0
1,1.573384545343666,6,0,4,0,0
1,1.7930893213929227,8,0,2,0,1
0,3.1400529647164506,6,0,4,0,1
1,0.8580308857741582,18,0,2,0,0
1,2.936473384243105,18,0,2,0,1
0,1.6148731836387349,23,1,2,0,0
0,1.213916088784442,23,1,2,0,0
0,0.6866861558890138,14,0,1,0,0
0,0.3397231673478844,13,0,0,0,0
1,2.0283264102680905,0,1,2,0,1
1,4.508148445351678,13,0,4,4,1
1,1.522528871228196,10,0,3,0,0
1,1.550733292628538,12,0,0,0,0
0,1.003298506188089,11,0,3,0,0
0,7.004700660541563,20,0,2,2,1
0,0.7475847833259046,9,0,1,0,0
0,0.7171065384850749,19,0,0,0,0
0,0.8455228674059223,18,0,0,0,0
0,0.7262392548048703,22,0,2,0,0
0,0.8802211577047913,15,0,3,0,0
0,1.3959976224693245,1,1,2,0,1
0,1.4067749552752025,11,0,1,0,0
1,8.639047534699044,2,1,4,0,1
0,0.8060014647900684,15,0,0,0,0
0,1.1231343419749882,12,0,0,0,0
0,2.206515828735804,7,0,0,0,0
0,0.7664860756566761,4,1,0,0,0
1,1.6756236758679934,16,0,2,0,0
0,0.5872712253985625,12,0,0,0,1
1,1.169889745850547,9,0,1,0,0
0,0.6584221573135656,12,0,2,0,0
1,2.9735594359703876,0,1,4,1,0
0,1.1145836329480774,5,1,1,0,0
0,0.6611383741840736,11,0,2,0,0
0,0.42562357654284805,4,1,1,0,0
1,4.400515988633755,3,1,3,2,1
0,1.324229662932321,10,0,2,0,0
1,7.3381935775862335,0,1,5,0,1
1,1.9218326202040519,14,0,1,0,0
0,1.3233272006888026,3,1,2,0,0
0,1.762619718879785,15,0,0,0,0
0,2.1069066034548842,9,0,1,0,0
1,1.009195356359472,16,0,1,0,0
0,0.9053385938143194,13,0,0,0,0
1,5.150053899143664,1,1,4,0,1
1,5.968407726315415,16,0,6,0,1
1,0.9984041333061228,14,0,0,0,0
1,0.4486554576243878,17,0,1,0,0
0,0.886912830601361,10,0,0,0,0
1,8.606663563391304,5,1,4,1,1
0,0.7157282880546443,15,0,0,0,0
1,3.793891731234472,1,1,1,1,1
1,1.7831372707094448,6,0,2,4,1
